POWO_ID,threat_prediction,full_name,GBIF_SuggestedKey,kin,phy,ord,fam,GBIF_SuggestedGen,GBIF_SuggestedSpe,GBIF_Suggestedauth,GBIF_SuggestedNameStatus,GBIF_AcceptedKey,Warning,TDWGCount,EcoregionCount,EOO,AOO,RecordCount,norm_forest_loss,norm_hfoot
60436381-2,Threat,Anthurium chrysolithos Croat & Oberle,2872277,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium chrysolithos,Croat & Oberle,ACCEPTED,2872277,;,1,2,3043.848104,5,7,39871,5.262683972
60436382-2,NonThreat,"Anthurium hodgei Croat, M.M.Mora & Oberle",2872384,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium hodgei,"Croat, M.M.Mora & Oberle",ACCEPTED,2872384,;,1,5,38662.87801,18,24,39871,5.262683972
60436391-2,NonThreat,Anthurium licium Croat & Oberle,2872341,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium licium,Croat & Oberle,ACCEPTED,2872341,;,1,3,19406.37629,5,7,39871,5.262683972
60436392-2,Threat,Anthurium johnmackii Croat & Oberle,2872374,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium johnmackii,Croat & Oberle,ACCEPTED,2872374,;,1,1,147.7404318,3,5,39871,5.262683972
60436393-2,NonThreat,Anthurium macphersonii Croat & Oberle,2872328,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium macphersonii,Croat & Oberle,ACCEPTED,2872328,;,1,2,5526.498139,11,22,39871,5.262683972
60436394-2,NonThreat,Anthurium modicum Croat & Oberle,2872323,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium modicum,Croat & Oberle,ACCEPTED,2872323,;,1,1,2108.286158,7,10,39871,5.262683972
60436395-2,Threat,Anthurium silverstonei Croat & Oberle,2872219,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium silverstonei,Croat & Oberle,ACCEPTED,2872219,;,1,1,0,2,9,39871,5.262683972
60436396-2,NonThreat,Anthurium soejartoi Croat & Oberle,2873648,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium soejartoi,Croat & Oberle,ACCEPTED,2873648,;,1,4,33983.44881,9,12,39871,5.262683972
60436398-2,NonThreat,Anthurium subaequans Croat & Oberle,2873607,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium subaequans,Croat & Oberle,ACCEPTED,2873607,;,1,4,17246.28322,14,21,39871,5.262683972
60436400-2,NonThreat,Anthurium acutibacca Croat & M.M.Mora,2873232,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium acutibacca,Croat & M.M.Mora,ACCEPTED,2873232,;,1,4,38065.65315,8,19,39871,5.262683972
60436401-2,Threat,Anthurium amargalense Croat & M.M.Mora,2872623,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium amargalense,Croat & M.M.Mora,ACCEPTED,2872623,;,1,1,0,1,2,39871,5.262683972
60436402-2,Threat,Anthurium arusiense Croat & M.M.Mora,2872592,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium arusiense,Croat & M.M.Mora,ACCEPTED,2872592,;,1,2,1.480675656,2,4,39871,5.262683972
60436403-2,NonThreat,Anthurium debilis Croat & D.C.Bay,2872455,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium debilis,Croat & D.C.Bay,ACCEPTED,2872455,;,1,4,24628.13656,12,14,39871,5.262683972
60436406-2,Threat,Anthurium grandicataphyllum Croat & M.M.Mora,2872398,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium grandicataphyllum,Croat & M.M.Mora,ACCEPTED,2872398,;,1,1,0,2,2,39871,5.262683972
60436407-2,NonThreat,Anthurium morae Croat,2872317,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium morae,Croat,ACCEPTED,2872317,;,1,3,10500.75976,12,22,39871,5.262683972
60436408-2,NonThreat,Anthurium pallidicaudex Croat & M.M.Mora,2872264,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium pallidicaudex,Croat & M.M.Mora,ACCEPTED,2872264,;,1,3,14167.96707,4,10,39871,5.262683972
60436409-2,NonThreat,Anthurium promininerve Croat & M.M.Mora,2872257,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium promininerve,Croat & M.M.Mora,ACCEPTED,2872257,;,1,3,11237.88039,5,9,39871,5.262683972
60436410-2,NonThreat,Anthurium variilobum Croat & M.M.Mora,2872404,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium variilobum,Croat & M.M.Mora,ACCEPTED,2872404,;,1,4,5558.449207,6,8,39871,5.262683972
60437869-2,NonThreat,Anthurium ancuashii Croat & Carlsen,2873182,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium ancuashii,Croat & Carlsen,ACCEPTED,2873182,;,1,3,3822.698799,7,10,28652,3.8060849
60437871-2,Threat,Anthurium chimborazense Croat & Carlsen,2873073,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium chimborazense,Croat & Carlsen,ACCEPTED,2873073,;,1,4,17997.38217,7,9,8218,6.891458637
60437872-2,NonThreat,Anthurium constrictum Croat & Carlsen,2873009,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium constrictum,Croat & Carlsen,ACCEPTED,2873009,;,2,1,10462.70823,11,16,25359.97684,4.303154578
60437873-2,NonThreat,Anthurium moronense Croat & Carlsen,2872751,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium moronense,Croat & Carlsen,ACCEPTED,2872751,;,2,2,5994.847125,8,15,25359.97684,4.303154578
60437935-2,Threat,Anthurium pinkleyi Croat & Carlsen,2872691,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium pinkleyi,Croat & Carlsen,ACCEPTED,2872691,;,1,1,13419.63002,6,7,8218,6.891458637
60437936-2,NonThreat,Anthurium rotundatum Croat & Carlsen,2872606,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium rotundatum,Croat & Carlsen,ACCEPTED,2872606,;,3,6,53798.80459,39,81,36218.64975,5.677497323
60437938-2,NonThreat,Anthurium ternifolium Croat & Carlsen,2872394,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium ternifolium,Croat & Carlsen,ACCEPTED,2872394,;,1,3,43323.42111,21,33,8218,6.891458637
60438303-2,NonThreat,Anthurium acebeyae Croat,2873194,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium acebeyae,Croat,ACCEPTED,2873194,;,1,1,41773.75978,15,31,50812,4.005927706
60438304-2,NonThreat,Anthurium beckii Croat & Acebey,2873173,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium beckii,Croat & Acebey,ACCEPTED,2873173,;,1,1,9809.888022,6,9,50812,4.005927706
60438313-2,NonThreat,Anthurium ottobuchtienii Croat,2872738,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium ottobuchtienii,Croat,ACCEPTED,2872738,;,1,4,54619.75619,20,36,50812,4.005927706
60438314-2,NonThreat,Anthurium stephanii Croat & Acebey,2872402,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium stephanii,Croat & Acebey,ACCEPTED,2872402,;,1,2,30565.44509,11,13,50812,4.005927706
60438315-2,NonThreat,Anthurium yungasense Croat & Acebey,2872270,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium yungasense,Croat & Acebey,ACCEPTED,2872270,;,1,1,36016.01313,18,30,50812,4.005927706
60438456-2,Threat,Anthurium leonii E.G.Gonç.,2872836,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium leonii,E.G.Gonç.,ACCEPTED,2872836,;,1,1,26.64252775,2,4,58771,11.06857841
60439859-2,NonThreat,Anthurium curicuriariense Croat,2873392,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium curicuriariense,Croat,ACCEPTED,2873392,;,1,1,0,1,1,253320,1.725521921
60439864-2,Threat,Anthurium giraldoi Croat,2872904,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium giraldoi,Croat,ACCEPTED,2872904,;,1,1,1304.943339,3,4,39871,5.262683972
60441539-2,NonThreat,Anthurium ceronii Croat,2872378,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium ceronii,Croat,ACCEPTED,2872378,;,3,3,145558.7173,49,69,31521.7584,4.710597283
60441540-2,Threat,Anthurium payaminoense Croat & Lingán,2873242,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium payaminoense,Croat & Lingán,ACCEPTED,2873242,;,1,1,24566.58732,10,12,8218,6.891458637
60441545-2,NonThreat,Anthurium sidneyi Croat & Lingán,2873096,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium sidneyi,Croat & Lingán,ACCEPTED,2873096,;,1,4,52570.15402,6,8,28652,3.8060849
60441546-2,NonThreat,Anthurium whitmorei Croat & Lingán,2872937,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium whitmorei,Croat & Lingán,ACCEPTED,2872937,;,1,2,52354.24952,26,71,8218,6.891458637
60441547-2,Threat,Anthurium bocainense Cath. & Nadruz,2872452,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium bocainense,Cath. & Nadruz,ACCEPTED,2872452,;,1,1,4.298484692,2,5,58771,11.06857841
60441548-2,Threat,Anthurium ameliae Nadruz & Cath.,2872567,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium ameliae,Nadruz & Cath.,ACCEPTED,2872567,;,1,1,0.414838703,2,3,58771,11.06857841
60441564-2,Threat,Anthurium magdae Croat & Lingán,2873319,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium magdae,Croat & Lingán,ACCEPTED,2873319,;,1,2,0,2,2,28652,3.8060849
60441565-2,Threat,Anthurium mariae Croat & Lingán,2873280,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium mariae,Croat & Lingán,ACCEPTED,2873280,;,1,1,0,1,1,28652,3.8060849
60441577-2,NonThreat,Anthurium piurensis Croat & Lingán,2873195,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium piurensis,Croat & Lingán,ACCEPTED,2873195,;,2,3,43405.47055,20,32,25359.97684,4.303154578
60441580-2,Threat,Anthurium apanui Croat,2872544,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium apanui,Croat,ACCEPTED,2872544,;,1,1,0,1,1,28652,3.8060849
60441581-2,Threat,Anthurium atamainii Croat,2872505,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium atamainii,Croat,ACCEPTED,2872505,;,1,1,0,2,2,28652,3.8060849
60441582-2,Threat,Anthurium baguense Croat,2872491,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium baguense,Croat,ACCEPTED,2872491,;,1,2,6.795776734,2,4,28652,3.8060849
60441583-2,NonThreat,Anthurium brent-berlinii Croat,2873210,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium brent-berlinii,Croat,ACCEPTED,2873210,;,1,2,642.0328736,3,3,28652,3.8060849
60441584-2,Threat,Anthurium chinimense Croat,2872359,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium chinimense,Croat,ACCEPTED,2872359,;,1,1,0,2,2,28652,3.8060849
60441697-2,NonThreat,Anthurium penae Croat,2873234,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium penae,Croat,ACCEPTED,2873234,;,1,2,406.3298652,4,4,28652,3.8060849
60441698-2,Threat,Anthurium quipuscoae Croat,2873183,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium quipuscoae,Croat,ACCEPTED,2873183,;,1,1,0,1,1,28652,3.8060849
60441700-2,NonThreat,Anthurium shinumas Croat,2873112,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium shinumas,Croat,ACCEPTED,2873112,;,1,3,2747.153173,5,9,28652,3.8060849
60441701-2,NonThreat,Anthurium tsamajainii Croat,2872565,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium tsamajainii,Croat,ACCEPTED,2872565,;,1,4,1288.403136,4,5,28652,3.8060849
60441703-2,NonThreat,Anthurium tunquii Croat,2872577,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium tunquii,Croat,ACCEPTED,2872577,;,1,3,1826.295281,3,4,28652,3.8060849
60442392-2,NonThreat,Anthurium albertiae Croat & D.C.Bay,2873519,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium albertiae,Croat & D.C.Bay,ACCEPTED,2873519,;,1,2,3802.972246,4,6,39871,5.262683972
60442394-2,Threat,Anthurium barreranum Croat & D.C.Bay,2872479,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium barreranum,Croat & D.C.Bay,ACCEPTED,2872479,;,1,1,0,1,1,39871,5.262683972
60442395-2,Threat,Anthurium bayae Croat,2872469,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium bayae,Croat,ACCEPTED,2872469,;,1,1,0,1,2,39871,5.262683972
60442396-2,Threat,Anthurium calimense Croat & D.C.Bay,2872401,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium calimense,Croat & D.C.Bay,ACCEPTED,2872401,;,1,1,397.4711341,5,31,39871,5.262683972
60442397-2,Threat,Anthurium coleorrhiza Croat & D.C.Bay,2873274,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium coleorrhiza,Croat & D.C.Bay,ACCEPTED,2873274,;,1,1,2127.210027,6,6,39871,5.262683972
60442398-2,NonThreat,Anthurium cordobense Croat & D.C.Bay,2872339,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium cordobense,Croat & D.C.Bay,ACCEPTED,2872339,;,1,3,23802.64648,8,12,39871,5.262683972
60442399-2,Threat,Anthurium cylindratum Croat & D.C.Bay,2872331,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium cylindratum,Croat & D.C.Bay,ACCEPTED,2872331,;,1,1,0,2,2,39871,5.262683972
60442430-2,NonThreat,Anthurium fragrans Croat & D.C.Bay,2873661,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium fragrans,Croat & D.C.Bay,ACCEPTED,2873661,;,1,5,46033.3188,14,28,39871,5.262683972
60442453-2,NonThreat,Anthurium hinoideum Croat & D.C.Bay,2873620,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium hinoideum,Croat & D.C.Bay,ACCEPTED,2873620,;,1,4,19611.62902,9,11,39871,5.262683972
60442590-2,NonThreat,Anthurium holquinianum Croat & D.C.Bay,2873586,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium holquinianum,Croat & D.C.Bay,ACCEPTED,2873586,;,1,2,7471.917702,15,23,39871,5.262683972
60442591-2,Threat,Anthurium isidroense Croat & D.C.Bay,2873518,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium isidroense,Croat & D.C.Bay,ACCEPTED,2873518,;,1,2,457.9091088,7,11,39871,5.262683972
60442592-2,Threat,Anthurium joaquinense Croat & D.C.Bay,2873483,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium joaquinense,Croat & D.C.Bay,ACCEPTED,2873483,;,1,2,11992.42088,17,39,39871,5.262683972
60442593-2,Threat,Anthurium langendoenii Croat & D.C.Bay,2873421,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium langendoenii,Croat & D.C.Bay,ACCEPTED,2873421,;,1,1,162.0370235,4,7,39871,5.262683972
60442596-2,NonThreat,Anthurium lautum Croat & D.C.Bay,2873394,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lautum,Croat & D.C.Bay,ACCEPTED,2873394,;,1,2,10328.53279,7,10,39871,5.262683972
60442666-2,Threat,Anthurium malagaense Croat & D.C.Bay,2873312,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium malagaense,Croat & D.C.Bay,ACCEPTED,2873312,;,1,1,17.05531161,2,3,39871,5.262683972
60442668-2,Threat,Anthurium oxyanthum Croat & D.C.Bay,2873256,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium oxyanthum,Croat & D.C.Bay,ACCEPTED,2873256,;,1,2,4577.905869,10,29,39871,5.262683972
60442670-2,Threat,Anthurium perviride Croat & D.C.Bay,2873224,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium perviride,Croat & D.C.Bay,ACCEPTED,2873224,;,1,2,183.0641799,3,4,39871,5.262683972
60442671-2,Threat,Anthurium phyllobaris Croat & D.C.Bay,2872752,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium phyllobaris,Croat & D.C.Bay,ACCEPTED,2872752,;,1,1,138.4882705,4,12,39871,5.262683972
60442673-2,Threat,Anthurium remotum Croat & D.C.Bay,2873177,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium remotum,Croat & D.C.Bay,ACCEPTED,2873177,;,1,1,0.002149191,2,4,39871,5.262683972
60442674-2,NonThreat,Anthurium rubrivellus Croat & D.C.Bay,2873147,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium rubrivellus,Croat & D.C.Bay,ACCEPTED,2873147,;,1,2,9683.313483,10,30,39871,5.262683972
60442675-2,Threat,Anthurium verrucosum Croat & D.C.Bay,2873521,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium verrucosum,Croat & D.C.Bay,ACCEPTED,2873521,;,1,4,49588.72087,24,55,39871,5.262683972
60442676-2,Threat,Anthurium wattii Croat & D.C.Bay,2872958,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium wattii,Croat & D.C.Bay,ACCEPTED,2872958,;,1,1,2015.22183,9,29,39871,5.262683972
60442677-2,Threat,Anthurium wintersii Croat & D.C.Bay,2872930,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium wintersii,Croat & D.C.Bay,ACCEPTED,2872930,;,1,1,0,1,1,39871,5.262683972
60443273-2,Threat,Amorphophallus andranogidroensis Hett. & Mangelsdorff,2871489,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus andranogidroensis,Hett. & Mangelsdorff,ACCEPTED,2871489,;,1,1,0,1,1,37846,7.347207394
60444138-2,NonThreat,Amorphophallus paeoniifolius (Dennst.) Nicolson,2871533,Plantae,Tracheophyta,Alismatales,Araceae,Amorphophallus,Amorphophallus paeoniifolius,Nicolson (Dennst.),ACCEPTED,2871533,;,25,12,10818281.44,91,131,35499.16617,11.13506895
60444565-2,NonThreat,Alocasia macrorrhizos (L.) G.Don,5329904,Plantae,Tracheophyta,Alismatales,Araceae,Alocasia,Alocasia macrorrhizos,G.Don (L.),ACCEPTED,5329904,;,8,5,1265608.176,12,13,40536.15371,5.656627962
60457404-2,Threat,Anthurium benktsparrei Croat,8198919,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium benktsparrei,Croat,ACCEPTED,8198919,;,1,2,3535.29776,12,20,8218,6.891458637
60458200-2,Threat,Anthurium boosianum Croat & G.Ferry,7818516,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium boosianum,Croat & G.Ferry,ACCEPTED,7818516,;,1,2,3549.479713,5,8,8218,6.891458637
60458201-2,Threat,Anthurium genferryae Croat,7956888,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium genferryae,Croat,ACCEPTED,7956888,;,1,1,440.2702645,4,10,8218,6.891458637
60458202-2,Threat,Anthurium marleenianum Croat,7545430,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium marleenianum,Croat,ACCEPTED,7545430,;,1,1,0,2,2,8218,6.891458637
60458203-2,Threat,Anthurium apiaense Croat,8280720,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium apiaense,Croat,ACCEPTED,8280720,;,1,1,0,1,1,39871,5.262683972
60458204-2,Threat,Anthurium aylwardianum Croat,8009106,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium aylwardianum,Croat,ACCEPTED,8009106,;,1,1,0,2,2,28652,3.8060849
60458205-2,Threat,Anthurium bicordoense Croat,8004236,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium bicordoense,Croat,ACCEPTED,8004236,;,1,1,0,2,2,39871,5.262683972
60458206-2,Threat,Anthurium diversicaudex Croat,8377519,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium diversicaudex,Croat,ACCEPTED,8377519,;,1,2,272.8970626,6,17,8218,6.891458637
60469948-2,NonThreat,Alocasia odora (G.Lodd.) Spach,9506227,Plantae,Tracheophyta,Alismatales,Araceae,Alocasia,Alocasia odora,Spach (G.Lodd.),ACCEPTED,9506227,;,14,3,141333.8523,39,96,54117.64238,11.84648477
77062948-1,Threat,Anthurium fontellanum Nadruz & Leoni,2872425,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium fontellanum,Nadruz & Leoni,ACCEPTED,2872425,;,1,3,394.7217376,2,3,58771,11.06857841
77062949-1,Threat,Anthurium lucioi Nadruz,2872336,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lucioi,Nadruz,ACCEPTED,2872336,;,1,3,20833.11387,9,15,58771,11.06857841
77067645-1,NonThreat,Anthurium moonenii Croat & E.G.Gonç.,2872790,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium moonenii,Croat & E.G.Gonç.,ACCEPTED,2872790,;,1,1,695.2539994,4,12,765,1.234639683
77070192-1,Threat,Anthurium chinchipense Croat & Lingán,2872369,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium chinchipense,Croat & Lingán,ACCEPTED,2872369,;,1,1,1.495446134,2,5,28652,3.8060849
77070193-1,Threat,Anthurium hamiltonii Croat & Lingán,2873639,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium hamiltonii,Croat & Lingán,ACCEPTED,2873639,;,1,1,0,1,1,28652,3.8060849
77070219-1,Threat,Anthurium viridispathum E.G.Gonç.,2873000,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium viridispathum,E.G.Gonç.,ACCEPTED,2873000,;,1,1,6256.186991,7,12,58771,11.06857841
77070440-1,Threat,Anthurium galileanum Croat,2873420,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium galileanum,Croat,ACCEPTED,2873420,;,1,1,0,1,1,28652,3.8060849
77070441-1,Threat,Anthurium huampamiense Croat,2873568,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium huampamiense,Croat,ACCEPTED,2873568,;,1,1,0,2,2,28652,3.8060849
77070442-1,Threat,Anthurium huashikatii Croat,2873547,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium huashikatii,Croat,ACCEPTED,2873547,;,1,1,0,1,1,28652,3.8060849
77070443-1,NonThreat,Anthurium kayapii Croat,2873472,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium kayapii,Croat,ACCEPTED,2873472,;,1,3,3462.272182,3,5,28652,3.8060849
77070444-1,Threat,Anthurium kugkumasii Croat,2873456,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium kugkumasii,Croat,ACCEPTED,2873456,;,1,2,10.89723129,3,3,28652,3.8060849
77070445-1,NonThreat,Anthurium kusuense Croat,2873448,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium kusuense,Croat,ACCEPTED,2873448,;,1,2,904.8120522,4,10,28652,3.8060849
77070446-1,NonThreat,Anthurium leveaui Croat,2873382,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium leveaui,Croat,ACCEPTED,2873382,;,1,3,6455.895821,5,9,28652,3.8060849
77070448-1,Threat,Anthurium mostaceroi Croat,2873265,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium mostaceroi,Croat,ACCEPTED,2873265,;,1,1,0,1,1,28652,3.8060849
77071639-1,Threat,Anthurium fornicifolium Croat,2872227,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium fornicifolium,Croat,ACCEPTED,2872227,;,1,2,5609.457353,8,12,8218,6.891458637
77071640-1,NonThreat,Anthurium effusilobum Croat,2873336,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium effusilobum,Croat,ACCEPTED,2873336,;,1,2,37482.68501,48,111,8218,6.891458637
77071642-1,NonThreat,Anthurium macdanielii Croat,2873348,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium macdanielii,Croat,ACCEPTED,2873348,;,1,2,65847.19102,29,59,8218,6.891458637
77073058-1,Threat,Anthurium darcyi Croat,2872326,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium darcyi,Croat,ACCEPTED,2872326,;,1,1,0,1,2,3754,7.65007974
77074770-1,NonThreat,Aridarum minimum H.Okada,2870628,Plantae,Tracheophyta,Alismatales,Araceae,Aridarum,Aridarum minimum,H.Okada,ACCEPTED,2870628,;,1,1,0,1,1,160553,5.887828653
77077148-1,NonThreat,Anthurium ianthinopodum (Engl.) Nadruz & Mayo,2873152,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium ianthinopodum,Nadruz & Mayo (Schott ex Engl.),ACCEPTED,2873152,;,2,2,69745.2485,20,28,103598.2569,9.092953721
77084914-1,Threat,"Anthurium guatemalense Croat, Cast.Mont & Vannini",2873275,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium guatemalense,"Croat, Cast.Mont & Vannini",ACCEPTED,2873275,;,1,1,0,2,2,15505,8.712612167
