"accepted","full_name","base_url","POWO_ID","family"
"TRUE","Aphelandra chaponensis Leonard","/taxon/urn:lsid:ipni.org:names:","16150-2","Acanthaceae"
"TRUE","Aphelandra chrysantha Wassh.","/taxon/urn:lsid:ipni.org:names:","16151-2","Acanthaceae"
"TRUE","Aphelandra cinnabarina Wassh.","/taxon/urn:lsid:ipni.org:names:","16153-2","Acanthaceae"
"TRUE","Aphelandra cirsioides Lindau","/taxon/urn:lsid:ipni.org:names:","16154-2","Acanthaceae"
"TRUE","Aphelandra claussenii Wassh.","/taxon/urn:lsid:ipni.org:names:","45419-1","Acanthaceae"
"TRUE","Aphelandra colombiensis Lindau ex Leonard","/taxon/urn:lsid:ipni.org:names:","16156-2","Acanthaceae"
"TRUE","Aphelandra colorata (Vell.) Wassh.","/taxon/urn:lsid:ipni.org:names:","16157-2","Acanthaceae"
"TRUE","Aphelandra conformis Leonard","/taxon/urn:lsid:ipni.org:names:","16159-2","Acanthaceae"
"TRUE","Aphelandra crenata Leonard","/taxon/urn:lsid:ipni.org:names:","16161-2","Acanthaceae"
"TRUE","Aphelandra crispata Leonard","/taxon/urn:lsid:ipni.org:names:","16163-2","Acanthaceae"
"TRUE","Aphelandra cuatrecasasii Leonard","/taxon/urn:lsid:ipni.org:names:","16165-2","Acanthaceae"
"TRUE","Aphelandra cuscoensis Wassh.","/taxon/urn:lsid:ipni.org:names:","16166-2","Acanthaceae"
"TRUE","Aphelandra darienensis Wassh.","/taxon/urn:lsid:ipni.org:names:","16168-2","Acanthaceae"
"TRUE","Aphelandra dasyantha Wassh.","/taxon/urn:lsid:ipni.org:names:","16169-2","Acanthaceae"
"TRUE","Aphelandra davidsonii Wassh.","/taxon/urn:lsid:ipni.org:names:","77139520-1","Acanthaceae"
"TRUE","Aphelandra decorata (Nees) Wassh.","/taxon/urn:lsid:ipni.org:names:","16170-2","Acanthaceae"
"TRUE","Aphelandra diachyla Leonard","/taxon/urn:lsid:ipni.org:names:","16171-2","Acanthaceae"
"TRUE","Aphelandra dielsii Mildbr.","/taxon/urn:lsid:ipni.org:names:","16172-2","Acanthaceae"
"TRUE","Aphelandra diffusa Wassh.","/taxon/urn:lsid:ipni.org:names:","16174-2","Acanthaceae"
"TRUE","Aphelandra dodsonii Wassh.","/taxon/urn:lsid:ipni.org:names:","16175-2","Acanthaceae"
"TRUE","Aphelandra dolichantha Donn.Sm.","/taxon/urn:lsid:ipni.org:names:","16176-2","Acanthaceae"
"TRUE","Aphelandra dukei Wassh.","/taxon/urn:lsid:ipni.org:names:","16177-2","Acanthaceae"
"TRUE","Aphelandra dunlapiana Standl. & L.O.Williams","/taxon/urn:lsid:ipni.org:names:","16178-2","Acanthaceae"
"TRUE","Aphelandra encarnacionii Wassh.","/taxon/urn:lsid:ipni.org:names:","77080761-1","Acanthaceae"
"TRUE","Aphelandra espinosae Wassh.","/taxon/urn:lsid:ipni.org:names:","77139523-1","Acanthaceae"
"TRUE","Aphelandra espirito-santensis Profice & Wassh.","/taxon/urn:lsid:ipni.org:names:","305343-2","Acanthaceae"
"TRUE","Aphelandra euopla Leonard","/taxon/urn:lsid:ipni.org:names:","16182-2","Acanthaceae"
"TRUE","Aphelandra eurystoma Mildbr.","/taxon/urn:lsid:ipni.org:names:","16183-2","Acanthaceae"
"TRUE","Aphelandra fasciculata Wassh.","/taxon/urn:lsid:ipni.org:names:","16184-2","Acanthaceae"
"TRUE","Aphelandra fernandezii Leonard","/taxon/urn:lsid:ipni.org:names:","16185-2","Acanthaceae"
"TRUE","Aphelandra ferreyrae Wassh.","/taxon/urn:lsid:ipni.org:names:","16186-2","Acanthaceae"
"TRUE","Aphelandra flava Nees","/taxon/urn:lsid:ipni.org:names:","45460-1","Acanthaceae"
"TRUE","Aphelandra formosa (Bonpl.) Nees","/taxon/urn:lsid:ipni.org:names:","45461-1","Acanthaceae"
"TRUE","Aphelandra galba Wassh.","/taxon/urn:lsid:ipni.org:names:","16190-2","Acanthaceae"
"TRUE","Aphelandra garciae Leonard","/taxon/urn:lsid:ipni.org:names:","16191-2","Acanthaceae"
"TRUE","Aphelandra gigantiflora Lindau","/taxon/urn:lsid:ipni.org:names:","311249-2","Acanthaceae"
"TRUE","Aphelandra glabrata Willd. ex Nees","/taxon/urn:lsid:ipni.org:names:","45470-1","Acanthaceae"
"TRUE","Aphelandra golfodulcensis McDade","/taxon/urn:lsid:ipni.org:names:","16196-2","Acanthaceae"
"TRUE","Aphelandra goodspeedii Standl. & F.A.Barkley","/taxon/urn:lsid:ipni.org:names:","16197-2","Acanthaceae"
"TRUE","Aphelandra gracilis Leonard","/taxon/urn:lsid:ipni.org:names:","16198-2","Acanthaceae"
"TRUE","Aphelandra grandis Leonard","/taxon/urn:lsid:ipni.org:names:","16199-2","Acanthaceae"
"TRUE","Aphelandra grangeri Leonard","/taxon/urn:lsid:ipni.org:names:","16200-2","Acanthaceae"
"TRUE","Aphelandra grazielae Profice","/taxon/urn:lsid:ipni.org:names:","60441737-2","Acanthaceae"
"TRUE","Aphelandra guayasii Wassh.","/taxon/urn:lsid:ipni.org:names:","16202-2","Acanthaceae"
"TRUE","Aphelandra guerrerensis Wassh.","/taxon/urn:lsid:ipni.org:names:","16203-2","Acanthaceae"
"TRUE","Aphelandra gunnarii Wassh.","/taxon/urn:lsid:ipni.org:names:","932158-1","Acanthaceae"
"TRUE","Aphelandra hapala Wassh.","/taxon/urn:lsid:ipni.org:names:","16204-2","Acanthaceae"
"TRUE","Aphelandra harleyi Wassh.","/taxon/urn:lsid:ipni.org:names:","16205-2","Acanthaceae"
"TRUE","Aphelandra harlingii Wassh.","/taxon/urn:lsid:ipni.org:names:","932157-1","Acanthaceae"
"TRUE","Aphelandra hartwegiana Nees ex Benth.","/taxon/urn:lsid:ipni.org:names:","45482-1","Acanthaceae"
"TRUE","Aphelandra haughtii Leonard","/taxon/urn:lsid:ipni.org:names:","16206-2","Acanthaceae"
"TRUE","Aphelandra heydeana Donn.Sm.","/taxon/urn:lsid:ipni.org:names:","16211-2","Acanthaceae"
"TRUE","Aphelandra hieronymi Griseb.","/taxon/urn:lsid:ipni.org:names:","16207-2","Acanthaceae"
"TRUE","Aphelandra hintonii Wassh.","/taxon/urn:lsid:ipni.org:names:","16209-2","Acanthaceae"
"TRUE","Aphelandra hirta (Klotzsch) Wassh.","/taxon/urn:lsid:ipni.org:names:","16208-2","Acanthaceae"
"TRUE","Aphelandra huilensis Leonard","/taxon/urn:lsid:ipni.org:names:","16213-2","Acanthaceae"
"TRUE","Aphelandra hylaea Leonard","/taxon/urn:lsid:ipni.org:names:","16214-2","Acanthaceae"
"TRUE","Aphelandra hymenobracteata Profice","/taxon/urn:lsid:ipni.org:names:","60441738-2","Acanthaceae"
"TRUE","Aphelandra impressa Lindau","/taxon/urn:lsid:ipni.org:names:","16215-2","Acanthaceae"
"TRUE","Aphelandra inaequalis Lindau","/taxon/urn:lsid:ipni.org:names:","16216-2","Acanthaceae"
"TRUE","Aphelandra jacobinioides Lindau","/taxon/urn:lsid:ipni.org:names:","16219-2","Acanthaceae"
"TRUE","Aphelandra juninensis Wassh.","/taxon/urn:lsid:ipni.org:names:","16220-2","Acanthaceae"
"TRUE","Aphelandra killipii Leonard","/taxon/urn:lsid:ipni.org:names:","16221-2","Acanthaceae"
"TRUE","Aphelandra kingii Wassh.","/taxon/urn:lsid:ipni.org:names:","16222-2","Acanthaceae"
"TRUE","Aphelandra kolobantha Lindau","/taxon/urn:lsid:ipni.org:names:","16223-2","Acanthaceae"
"TRUE","Aphelandra kuna T.F.Daniel & McDade","/taxon/urn:lsid:ipni.org:names:","303772-2","Acanthaceae"
"TRUE","Aphelandra lamprantha Leonard","/taxon/urn:lsid:ipni.org:names:","16224-2","Acanthaceae"
"TRUE","Aphelandra lasia Leonard","/taxon/urn:lsid:ipni.org:names:","16225-2","Acanthaceae"
"TRUE","Aphelandra lasiophylla Leonard","/taxon/urn:lsid:ipni.org:names:","16226-2","Acanthaceae"
"TRUE","Aphelandra latibracteata Wassh.","/taxon/urn:lsid:ipni.org:names:","16227-2","Acanthaceae"
"TRUE","Aphelandra lawranceae Leonard","/taxon/urn:lsid:ipni.org:names:","16228-2","Acanthaceae"
"TRUE","Aphelandra laxa Durkee","/taxon/urn:lsid:ipni.org:names:","16229-2","Acanthaceae"
"TRUE","Aphelandra leonardii McDade","/taxon/urn:lsid:ipni.org:names:","16231-2","Acanthaceae"
"TRUE","Aphelandra liboniana Linden ex Hook.f.","/taxon/urn:lsid:ipni.org:names:","45516-1","Acanthaceae"
"TRUE","Aphelandra lilacina C.Ezcurra","/taxon/urn:lsid:ipni.org:names:","931360-1","Acanthaceae"
"TRUE","Aphelandra limbatifolia Lindau","/taxon/urn:lsid:ipni.org:names:","16232-2","Acanthaceae"
"TRUE","Aphelandra lineariloba Leonard","/taxon/urn:lsid:ipni.org:names:","16233-2","Acanthaceae"
"TRUE","Aphelandra lingua-bovis Leonard","/taxon/urn:lsid:ipni.org:names:","16234-2","Acanthaceae"
"TRUE","Aphelandra longiflora (Lindl.) Profice","/taxon/urn:lsid:ipni.org:names:","77079304-1","Acanthaceae"
"TRUE","Aphelandra loxensis Wassh.","/taxon/urn:lsid:ipni.org:names:","307142-2","Acanthaceae"
"TRUE","Aphelandra luyensis Lindau","/taxon/urn:lsid:ipni.org:names:","16240-2","Acanthaceae"
"TRUE","Aphelandra lyrata Nees","/taxon/urn:lsid:ipni.org:names:","16241-2","Acanthaceae"
"TRUE","Aphelandra macrophylla Leonard","/taxon/urn:lsid:ipni.org:names:","16245-2","Acanthaceae"
"TRUE","Aphelandra macrosiphon Lindau","/taxon/urn:lsid:ipni.org:names:","16246-2","Acanthaceae"
"TRUE","Aphelandra macrostachya Nees","/taxon/urn:lsid:ipni.org:names:","45533-1","Acanthaceae"
"TRUE","Aphelandra maculata (Tafalla ex Nees) Voss","/taxon/urn:lsid:ipni.org:names:","45534-1","Acanthaceae"
"TRUE","Aphelandra madrensis Lindau","/taxon/urn:lsid:ipni.org:names:","309941-2","Acanthaceae"
"TRUE","Aphelandra margaritae É.Morren","/taxon/urn:lsid:ipni.org:names:","45536-1","Acanthaceae"
"TRUE","Aphelandra marginata Nees & Mart.","/taxon/urn:lsid:ipni.org:names:","45537-1","Acanthaceae"
"TRUE","Aphelandra martiusii Wassh.","/taxon/urn:lsid:ipni.org:names:","45538-1","Acanthaceae"
"TRUE","Aphelandra merelloae T.F.Daniel & McPherson","/taxon/urn:lsid:ipni.org:names:","77147868-1","Acanthaceae"
"TRUE","Aphelandra micans Moritz ex Vatke","/taxon/urn:lsid:ipni.org:names:","45542-1","Acanthaceae"
"TRUE","Aphelandra mildbraediana Leonard","/taxon/urn:lsid:ipni.org:names:","16249-2","Acanthaceae"
"TRUE","Aphelandra modesta (Mildbr.) Wassh.","/taxon/urn:lsid:ipni.org:names:","993981-1","Acanthaceae"
"TRUE","Aphelandra molinae T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","60438529-2","Acanthaceae"
"TRUE","Aphelandra mollis (Nees) Leonard","/taxon/urn:lsid:ipni.org:names:","16251-2","Acanthaceae"
"TRUE","Aphelandra mollissima Wassh.","/taxon/urn:lsid:ipni.org:names:","307146-2","Acanthaceae"
"TRUE","Aphelandra montis-scalaris Lindau ex Pilg.","/taxon/urn:lsid:ipni.org:names:","16254-2","Acanthaceae"
"TRUE","Aphelandra mucronata (Ruiz & Pav.) Nees","/taxon/urn:lsid:ipni.org:names:","45550-1","Acanthaceae"
"TRUE","Aphelandra neesiana Wassh.","/taxon/urn:lsid:ipni.org:names:","45553-1","Acanthaceae"
"TRUE","Aphelandra neillii Wassh.","/taxon/urn:lsid:ipni.org:names:","307143-2","Acanthaceae"
"TRUE","Aphelandra nemoralis Nees","/taxon/urn:lsid:ipni.org:names:","45554-1","Acanthaceae"
"TRUE","Aphelandra nuda Nees","/taxon/urn:lsid:ipni.org:names:","45560-1","Acanthaceae"
"TRUE","Aphelandra obtusa (Nees) Wassh.","/taxon/urn:lsid:ipni.org:names:","16259-2","Acanthaceae"
"TRUE","Aphelandra obtusifolia (Nees) Wassh.","/taxon/urn:lsid:ipni.org:names:","16260-2","Acanthaceae"
"TRUE","Aphelandra ornata (Nees) T.Anderson","/taxon/urn:lsid:ipni.org:names:","1026791-2","Acanthaceae"
"TRUE","Aphelandra panamensis McDade","/taxon/urn:lsid:ipni.org:names:","16263-2","Acanthaceae"
"TRUE","Aphelandra parviflora Leonard","/taxon/urn:lsid:ipni.org:names:","16265-2","Acanthaceae"
"TRUE","Aphelandra parvispica Leonard","/taxon/urn:lsid:ipni.org:names:","16266-2","Acanthaceae"
"TRUE","Aphelandra paulensis Wassh.","/taxon/urn:lsid:ipni.org:names:","16267-2","Acanthaceae"
"TRUE","Aphelandra pepe-parodii Wassh.","/taxon/urn:lsid:ipni.org:names:","16270-2","Acanthaceae"
"TRUE","Aphelandra peruviana Wassh.","/taxon/urn:lsid:ipni.org:names:","16271-2","Acanthaceae"
"TRUE","Aphelandra phaina Wassh.","/taxon/urn:lsid:ipni.org:names:","16272-2","Acanthaceae"
"TRUE","Aphelandra pharangophila Leonard","/taxon/urn:lsid:ipni.org:names:","16274-2","Acanthaceae"
"TRUE","Aphelandra phlogea Leonard","/taxon/urn:lsid:ipni.org:names:","16275-2","Acanthaceae"
"TRUE","Aphelandra phrynioides Lindau","/taxon/urn:lsid:ipni.org:names:","16277-2","Acanthaceae"
"TRUE","Aphelandra pilosa Leonard","/taxon/urn:lsid:ipni.org:names:","16278-2","Acanthaceae"
"TRUE","Aphelandra pinarotricha Leonard","/taxon/urn:lsid:ipni.org:names:","16279-2","Acanthaceae"
"TRUE","Aphelandra plowmanii Wassh.","/taxon/urn:lsid:ipni.org:names:","77139518-1","Acanthaceae"
"TRUE","Aphelandra porphyrocarpa Leonard","/taxon/urn:lsid:ipni.org:names:","16280-2","Acanthaceae"
"TRUE","Aphelandra prismatica (Vell.) Hiern","/taxon/urn:lsid:ipni.org:names:","45586-1","Acanthaceae"
"TRUE","Aphelandra pulcherrima (Jacq.) Kunth","/taxon/urn:lsid:ipni.org:names:","45590-1","Acanthaceae"
"TRUE","Aphelandra pumila G.Nicholson","/taxon/urn:lsid:ipni.org:names:","45592-1","Acanthaceae"
"TRUE","Aphelandra quadrifaria Leonard","/taxon/urn:lsid:ipni.org:names:","16287-2","Acanthaceae"
"TRUE","Aphelandra reticulata Wassh.","/taxon/urn:lsid:ipni.org:names:","16288-2","Acanthaceae"
"TRUE","Aphelandra rigida Glaz. ex Mildbr.","/taxon/urn:lsid:ipni.org:names:","315546-2","Acanthaceae"
"TRUE","Aphelandra rosulata (Lindau) Wassh.","/taxon/urn:lsid:ipni.org:names:","993982-1","Acanthaceae"
"TRUE","Aphelandra rubra Wassh.","/taxon/urn:lsid:ipni.org:names:","16289-2","Acanthaceae"
"TRUE","Aphelandra runcinata Klotzsch ex Nees","/taxon/urn:lsid:ipni.org:names:","16290-2","Acanthaceae"
"TRUE","Aphelandra rusbyi Britton","/taxon/urn:lsid:ipni.org:names:","16293-2","Acanthaceae"
"TRUE","Aphelandra scabra (Vahl) Sm.","/taxon/urn:lsid:ipni.org:names:","941389-1","Acanthaceae"
"TRUE","Aphelandra schiedeana Schltdl. & Cham.","/taxon/urn:lsid:ipni.org:names:","305413-2","Acanthaceae"
"TRUE","Aphelandra schieferae Leonard","/taxon/urn:lsid:ipni.org:names:","16295-2","Acanthaceae"
"TRUE","Aphelandra schunkei Wassh.","/taxon/urn:lsid:ipni.org:names:","77139522-1","Acanthaceae"
"TRUE","Aphelandra scolnikiae Leonard","/taxon/urn:lsid:ipni.org:names:","16297-2","Acanthaceae"
"TRUE","Aphelandra seibertii Leonard","/taxon/urn:lsid:ipni.org:names:","16298-2","Acanthaceae"
"TRUE","Aphelandra sericantha Leonard","/taxon/urn:lsid:ipni.org:names:","16299-2","Acanthaceae"
"TRUE","Aphelandra silvicola Leonard","/taxon/urn:lsid:ipni.org:names:","16301-2","Acanthaceae"
"TRUE","Aphelandra sinclairiana Nees","/taxon/urn:lsid:ipni.org:names:","45615-1","Acanthaceae"
"TRUE","Aphelandra speciosa Brandegee","/taxon/urn:lsid:ipni.org:names:","16304-2","Acanthaceae"
"TRUE","Aphelandra squarrosa Nees","/taxon/urn:lsid:ipni.org:names:","315544-2","Acanthaceae"
"TRUE","Aphelandra stephanophysa Nees","/taxon/urn:lsid:ipni.org:names:","315545-2","Acanthaceae"
"TRUE","Aphelandra steyermarkii Wassh.","/taxon/urn:lsid:ipni.org:names:","16308-2","Acanthaceae"
"TRUE","Aphelandra storkii Leonard","/taxon/urn:lsid:ipni.org:names:","16309-2","Acanthaceae"
"TRUE","Aphelandra straminea Leonard","/taxon/urn:lsid:ipni.org:names:","16310-2","Acanthaceae"
"TRUE","Aphelandra sulphurea Hook.f.","/taxon/urn:lsid:ipni.org:names:","45624-1","Acanthaceae"
"TRUE","Aphelandra superba Lindau","/taxon/urn:lsid:ipni.org:names:","16311-2","Acanthaceae"
"TRUE","Aphelandra taborensis Leonard","/taxon/urn:lsid:ipni.org:names:","16312-2","Acanthaceae"
"TRUE","Aphelandra terryae Standl.","/taxon/urn:lsid:ipni.org:names:","16313-2","Acanthaceae"
"TRUE","Aphelandra tetroicia Wassh.","/taxon/urn:lsid:ipni.org:names:","938038-1","Acanthaceae"
"TRUE","Aphelandra tillettii Wassh.","/taxon/urn:lsid:ipni.org:names:","16317-2","Acanthaceae"
"TRUE","Aphelandra tomentosa Lindau","/taxon/urn:lsid:ipni.org:names:","16318-2","Acanthaceae"
"TRUE","Aphelandra tonduzii Leonard","/taxon/urn:lsid:ipni.org:names:","16319-2","Acanthaceae"
"TRUE","Aphelandra trianae Leonard","/taxon/urn:lsid:ipni.org:names:","16320-2","Acanthaceae"
"TRUE","Aphelandra tridentata Hemsl.","/taxon/urn:lsid:ipni.org:names:","45636-1","Acanthaceae"
"TRUE","Aphelandra tumbecensis Wassh.","/taxon/urn:lsid:ipni.org:names:","307140-2","Acanthaceae"
"TRUE","Aphelandra variegata C.Morel ex Planch.","/taxon/urn:lsid:ipni.org:names:","45638-1","Acanthaceae"
"TRUE","Aphelandra verticillata Nees ex Hemsl.","/taxon/urn:lsid:ipni.org:names:","45640-1","Acanthaceae"
"TRUE","Aphelandra villonacensis Wassh.","/taxon/urn:lsid:ipni.org:names:","307137-2","Acanthaceae"
"TRUE","Aphelandra viscosa Mildbr.","/taxon/urn:lsid:ipni.org:names:","16324-2","Acanthaceae"
"TRUE","Aphelandra wasshausenii Profice","/taxon/urn:lsid:ipni.org:names:","60441739-2","Acanthaceae"
"TRUE","Aphelandra weberbaueri Mildbr.","/taxon/urn:lsid:ipni.org:names:","16325-2","Acanthaceae"
"TRUE","Aphelandra wendtii T.F.Daniel","/taxon/urn:lsid:ipni.org:names:","300832-2","Acanthaceae"
"TRUE","Aphelandra wurdackii Wassh.","/taxon/urn:lsid:ipni.org:names:","45643-1","Acanthaceae"
"TRUE","Aphelandra xanthantha Leonard","/taxon/urn:lsid:ipni.org:names:","16327-2","Acanthaceae"
"TRUE","Aphelandra zamorensis Wassh.","/taxon/urn:lsid:ipni.org:names:","307141-2","Acanthaceae"
"TRUE","Ascotheca paucinervia (T.Anderson ex C.B.Clarke) Heine","/taxon/urn:lsid:ipni.org:names:","45699-1","Acanthaceae"
"TRUE","Asystasia africana (S.Moore) C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","45707-1","Acanthaceae"
"TRUE","Asystasia alba Ridl.","/taxon/urn:lsid:ipni.org:names:","45708-1","Acanthaceae"
"TRUE","Asystasia albiflora Ensermu","/taxon/urn:lsid:ipni.org:names:","1004864-1","Acanthaceae"
"TRUE","Asystasia ammophila Ensermu","/taxon/urn:lsid:ipni.org:names:","938932-1","Acanthaceae"
"TRUE","Asystasia amoena Turrill","/taxon/urn:lsid:ipni.org:names:","45709-1","Acanthaceae"
"TRUE","Asystasia ansellioides C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","45710-1","Acanthaceae"
"TRUE","Asystasia atriplicifolia Bremek.","/taxon/urn:lsid:ipni.org:names:","45711-1","Acanthaceae"
"TRUE","Asystasia atroviridis T.Anderson","/taxon/urn:lsid:ipni.org:names:","45712-1","Acanthaceae"
"TRUE","Asystasia australasica F.M.Bailey","/taxon/urn:lsid:ipni.org:names:","45713-1","Acanthaceae"
"TRUE","Asystasia buettneri Lindau","/taxon/urn:lsid:ipni.org:names:","45718-1","Acanthaceae"
"TRUE","Asystasia calcicola Ensermu & Vollesen","/taxon/urn:lsid:ipni.org:names:","77109722-1","Acanthaceae"
"TRUE","Asystasia charmian S.Moore","/taxon/urn:lsid:ipni.org:names:","45724-1","Acanthaceae"
"TRUE","Asystasia chelonoides Nees","/taxon/urn:lsid:ipni.org:names:","45725-1","Acanthaceae"
"TRUE","Asystasia chinensis S.Moore","/taxon/urn:lsid:ipni.org:names:","45726-1","Acanthaceae"
"TRUE","Asystasia congensis C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","45729-1","Acanthaceae"
"TRUE","Asystasia crispata Benth.","/taxon/urn:lsid:ipni.org:names:","45731-1","Acanthaceae"
"TRUE","Asystasia dalzelliana Santapau","/taxon/urn:lsid:ipni.org:names:","45732-1","Acanthaceae"
"TRUE","Asystasia excellens Lindau","/taxon/urn:lsid:ipni.org:names:","45737-1","Acanthaceae"
"TRUE","Asystasia gangetica (L.) T.Anderson","/taxon/urn:lsid:ipni.org:names:","45742-1","Acanthaceae"
"TRUE","Asystasia glandulifera Lindau","/taxon/urn:lsid:ipni.org:names:","45743-1","Acanthaceae"
"TRUE","Asystasia glandulosa Lindau","/taxon/urn:lsid:ipni.org:names:","45744-1","Acanthaceae"
"TRUE","Asystasia guttata (Forssk.) Brummitt","/taxon/urn:lsid:ipni.org:names:","45745-1","Acanthaceae"
"TRUE","Asystasia hedbergii Ensermu","/taxon/urn:lsid:ipni.org:names:","973841-1","Acanthaceae"
"TRUE","Asystasia hispida J.B.Imlay","/taxon/urn:lsid:ipni.org:names:","45746-1","Acanthaceae"
"TRUE","Asystasia indica H.J.Chowdhery & Av.Bhattacharjee","/taxon/urn:lsid:ipni.org:names:","77078985-1","Acanthaceae"
"TRUE","Asystasia kerrii Craib","/taxon/urn:lsid:ipni.org:names:","45750-1","Acanthaceae"
"TRUE","Asystasia laticapsula C.B.Clarke ex Karlström","/taxon/urn:lsid:ipni.org:names:","45753-1","Acanthaceae"
"TRUE","Asystasia lawiana Dalzell","/taxon/urn:lsid:ipni.org:names:","45754-1","Acanthaceae"
"TRUE","Asystasia ledermannii Lindau","/taxon/urn:lsid:ipni.org:names:","45755-1","Acanthaceae"
"TRUE","Asystasia leptostachya Lindau","/taxon/urn:lsid:ipni.org:names:","45756-1","Acanthaceae"
"TRUE","Asystasia lindauiana Hutch. & Dalziel","/taxon/urn:lsid:ipni.org:names:","45757-1","Acanthaceae"
"TRUE","Asystasia linearis S.Moore","/taxon/urn:lsid:ipni.org:names:","45758-1","Acanthaceae"
"TRUE","Asystasia lorata Ensermu","/taxon/urn:lsid:ipni.org:names:","973842-1","Acanthaceae"
"TRUE","Asystasia macrocarpa Nees","/taxon/urn:lsid:ipni.org:names:","45760-1","Acanthaceae"
"TRUE","Asystasia macrophylla (T.Anderson) Benth. ex Lindau","/taxon/urn:lsid:ipni.org:names:","45761-1","Acanthaceae"
"TRUE","Asystasia malawiana Brummitt & Chisumpa","/taxon/urn:lsid:ipni.org:names:","45762-1","Acanthaceae"
"TRUE","Asystasia masaiensis Lindau","/taxon/urn:lsid:ipni.org:names:","45763-1","Acanthaceae"
"TRUE","Asystasia minutiflora Ensermu & Vollesen","/taxon/urn:lsid:ipni.org:names:","77109720-1","Acanthaceae"
"TRUE","Asystasia moorei Ensermu","/taxon/urn:lsid:ipni.org:names:","77109723-1","Acanthaceae"
"TRUE","Asystasia mysorensis (Roth) T.Anderson","/taxon/urn:lsid:ipni.org:names:","45766-1","Acanthaceae"
"TRUE","Asystasia nemorum Nees","/taxon/urn:lsid:ipni.org:names:","45769-1","Acanthaceae"
"TRUE","Asystasia oppositiflora Bremek.","/taxon/urn:lsid:ipni.org:names:","45770-1","Acanthaceae"
"TRUE","Asystasia petalidioides Deflers","/taxon/urn:lsid:ipni.org:names:","45775-1","Acanthaceae"
"TRUE","Asystasia pusilla C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","45781-1","Acanthaceae"
"TRUE","Asystasia retrocarpa T.J.Edwards","/taxon/urn:lsid:ipni.org:names:","960338-1","Acanthaceae"
"TRUE","Asystasia richardsiae Ensermu","/taxon/urn:lsid:ipni.org:names:","1004863-1","Acanthaceae"
"TRUE","Asystasia riparia Lindau","/taxon/urn:lsid:ipni.org:names:","45787-1","Acanthaceae"
"TRUE","Asystasia salicifolia Craib","/taxon/urn:lsid:ipni.org:names:","45791-1","Acanthaceae"
"TRUE","Asystasia scandens (Lindl.) Hook.","/taxon/urn:lsid:ipni.org:names:","45794-1","Acanthaceae"
"TRUE","Asystasia schliebenii Mildbr.","/taxon/urn:lsid:ipni.org:names:","45796-1","Acanthaceae"
"TRUE","Asystasia subbiflora C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","45802-1","Acanthaceae"
"TRUE","Asystasia tanzaniensis Ensermu & Vollesen","/taxon/urn:lsid:ipni.org:names:","77109721-1","Acanthaceae"
